id,articleType,baseColour,season,usage,productDisplayName,image,masterCategory,gender,subCategory
136,Handbags,White,Summer,Casual,ADIDAS Women Plated Handbag,http://assets.myntassets.com/v1/images/style/properties/94c87c10bb6c1031094285e0c5d1d181_images.jpg,Accessories,Women,Bags
137,Handbags,Pink,Summer,Casual,Fabindia Women Pink Sling Bag,http://assets.myntassets.com/v1/images/style/properties/8a80c7bd803164a96b71d2f01ad06336_images.jpg,Accessories,Women,Bags
138,Handbags,Brown,Summer,Casual,Murcia Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Brown-Handbag_92fecb096cd95aa3a71a0088b899f431_images.jpg,Accessories,Women,Bags
139,Handbags,Black,Winter,Casual,Kiara Women Classic Black Handbag,http://assets.myntassets.com/v1/images/style/properties/7f6228f617c6f908ab6e597ef736cb42_images.jpg,Accessories,Women,Bags
140,Handbags,Brown,Winter,Casual,Lino Perros Women Leatherette Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/4000cf7b4266bbce8a451e59818e95d1_images.jpg,Accessories,Women,Bags
141,Handbags,Olive,Winter,Casual,Murcia Women Casual Olive Handbag,http://assets.myntassets.com/v1/images/style/properties/60ea95acb0f0778226880b7b665f436e_images.jpg,Accessories,Women,Bags
142,Handbags,Grey,Summer,Casual,Rocky S Women Grey Handbag,http://assets.myntassets.com/v1/images/style/properties/Rocky-S-Women-Grey-Handbag_d82a89ed00437e2d1aa319cb2bf7d12c_images.jpg,Accessories,Women,Bags
143,Handbags,Brown,Winter,Casual,Lino Perros Women Leatherette Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/dbaacfc1a84d48e6541e4e6680844602_images.jpg,Accessories,Women,Bags
144,Handbags,Brown,Summer,Casual,Kiara Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Kiara-Women-Brown-Handbag_5883864031787a42516e9da38f6666b9_images.jpg,Accessories,Women,Bags
145,Handbags,Beige,Winter,Casual,Lino Perros Women Classic Beige Handbag,http://assets.myntassets.com/v1/images/style/properties/eafbdfa53f9d988859fbd083d5e492d6_images.jpg,Accessories,Women,Bags
146,Handbags,Blue,Spring,Casual,Peperone Women Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/Peperone-Women-Navy-Blue-Handbag_4df816dd4dd5d646c7c3bab0c7e87fea_images.jpg,Accessories,Women,Bags
147,Handbags,Purple,Summer,Casual,Rocky S Women Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/Rocky-S-Women-Purple-Handbag_6dc5170532961488a8e9d8a0c08e5b83_images.jpg,Accessories,Women,Bags
148,Handbags,Green,Winter,Casual,Murcia Women Casual Multi Handbag,http://assets.myntassets.com/v1/images/style/properties/63e470550f37313dc6bcfe68c2b6e680_images.jpg,Accessories,Women,Bags
149,Handbags,Red,Summer,Casual,Fabindia Women Red Silk Handbag,http://assets.myntassets.com/v1/images/style/properties/c3393d282c5d0045c1fd0b1a75e39741_images.jpg,Accessories,Women,Bags
150,Handbags,Grey,Fall,Casual,Rocky S Women Grey Handbag,http://assets.myntassets.com/v1/images/style/properties/Rocky-S-Women-Stone-Grey-Handbag_0c10c657066a0cae2a38209900675de4_images.jpg,Accessories,Women,Bags
151,Handbags,Brown,Winter,Casual,Murcia Women Casual Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/08946b753ee8a772c1c1f8e54c6286cd_images.jpg,Accessories,Women,Bags
152,Handbags,Pink,Summer,Casual,Pitaraa Women Pink Sling Bag,http://assets.myntassets.com/v1/images/style/properties/00027e9cde1f4471714cfd963c8e354f_images.jpg,Accessories,Women,Bags
153,Handbags,Green,Summer,Casual,Baggit Women Green Bag,http://assets.myntassets.com/v1/images/style/properties/0141f6778fac39ec615ddf72d7048871_images.jpg,Accessories,Women,Bags
154,Handbags,Orange,Summer,Casual,Lino Perros Women Orange Handbag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Orange-Handbag_621ad6bad2ee901ef7ed951e82db4eec_images.jpg,Accessories,Women,Bags
155,Handbags,Black,Fall,Sports,Nike Women Samba Black Handbags,http://assets.myntassets.com/v1/images/style/properties/2a899ab5a898a51c8954ae04dc89c973_images.jpg,Accessories,Women,Bags
156,Handbags,Green,Winter,Casual,Murcia Women Green Handbag,http://assets.myntassets.com/v1/images/style/properties/b35a92362ae775a4808b92ce93a987f9_images.jpg,Accessories,Women,Bags
157,Handbags,Red,Winter,Casual,Baggit Women Red Selection Lisa Sling Bag,http://assets.myntassets.com/v1/images/style/properties/903d8558eb54ba7d79bf2058ec7706af_images.jpg,Accessories,Women,Bags
158,Handbags,Brown,Summer,Casual,Baggit Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/4a11df87ce97a29b758d2dd7aac81240_images.jpg,Accessories,Women,Bags
159,Handbags,Olive,Summer,Casual,Baggit Women Olive Handbag,http://assets.myntassets.com/v1/images/style/properties/83d1ec0d9d9a132e2227c540694d46e7_images.jpg,Accessories,Women,Bags
160,Handbags,Green,Fall,Casual,Rocky S Women Green Handbag,http://assets.myntassets.com/v1/images/style/properties/Rocky-S-Women-Olive-Handbag_799a5ed50e2f99ed3f52daa75568364e_images.jpg,Accessories,Women,Bags
161,Handbags,Black,Summer,Casual,Fabindia Women Black Silk Handbag,http://assets.myntassets.com/v1/images/style/properties/4293a9ade0476eb58154980014e4e5c2_images.jpg,Accessories,Women,Bags
162,Handbags,Yellow,Summer,Casual,Rocky S Women Yellow Handbag,http://assets.myntassets.com/v1/images/style/properties/Rocky-S-Women-Yellow-Handbag_240e8ead2cfc8e76087b4c801cbc8bb4_images.jpg,Accessories,Women,Bags
163,Handbags,Red,Winter,Casual,Murcia Women Casual Red Handbag,http://assets.myntassets.com/v1/images/style/properties/2d6eaa94c7d4debf57dcf7168ec28935_images.jpg,Accessories,Women,Bags
164,Handbags,Pink,Summer,Casual,Murcia Women Pink Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Pink-Handbag_51124f14b585e78c75623a43c634e4e0_images.jpg,Accessories,Women,Bags
165,Handbags,Blue,Fall,Casual,United Colors of Benetton Women Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/364b87afd6aa9abedc86d47d75e0f9ad_images.jpg,Accessories,Women,Bags
166,Handbags,Pink,Summer,Casual,Peperone Women Pink & Black Handbag,http://assets.myntassets.com/v1/images/style/properties/4fce4c9fd56f37e25d04f22bc529ae75_images.jpg,Accessories,Women,Bags
167,Handbags,Black,Summer,Casual,French Connection Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/06fe1b9592f3d2d86953af690cfccda1_images.jpg,Accessories,Women,Bags
168,Handbags,Green,Summer,Casual,Kiara Women Light Green Handbag,http://assets.myntassets.com/v1/images/style/properties/699e3a93434d4c7290377f873ff38e7f_images.jpg,Accessories,Women,Bags
169,Handbags,Red,Summer,Casual,Mod-acc Women Red Handbag,http://assets.myntassets.com/v1/images/style/properties/Mod-acc-Women-Red-Handbag_e70ec565c605c14ae6059dd17ef8e934_images.jpg,Accessories,Women,Bags
170,Handbags,Brown,Summer,Casual,Baggit Women Camel Brown Sling Bag,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Camel-Brown-Handbag_8d88d3bf18abd911e1777a81c2140ada_images.jpg,Accessories,Women,Bags
171,Handbags,Blue,Summer,Casual,Baggit Women Blue Bag,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Blue-Bag_c6c850a98d4baf07c4dced994dbd4ff9_images.jpg,Accessories,Women,Bags
172,Handbags,Beige,Winter,Casual,Lino Perros Women Beige Handbag,http://assets.myntassets.com/v1/images/style/properties/a2291685cd368b050fb8231fa98a13fc_images.jpg,Accessories,Women,Bags
173,Handbags,Brown,Winter,Formal,Murcia Women Brown With Stitch Bag,http://assets.myntassets.com/v1/images/style/properties/cd01c5a2f3ce9881f5d6c5c2b1621e24_images.jpg,Accessories,Women,Bags
174,Handbags,Pink,Winter,Casual,Kiara Women Rose Pink Handbag,http://assets.myntassets.com/v1/images/style/properties/90d2b463ae5f92cf54392a914a2c85cb_images.jpg,Accessories,Women,Bags
175,Handbags,Pink,Fall,Sports,Nike Women Pinkaland Pink Handbags,http://assets.myntassets.com/v1/images/style/properties/8404371b55bde70a8181365111f1971d_images.jpg,Accessories,Women,Bags
176,Handbags,Purple,Winter,Casual,Murcia Women Casual Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/3d7dd2f24624cdebeda243263f17ba23_images.jpg,Accessories,Women,Bags
177,Handbags,Multi,Winter,Casual,Murcia Women Checked Purse Multi Handbags,http://assets.myntassets.com/v1/images/style/properties/c1010e2bef9b7b478a3cb418690b6d36_images.jpg,Accessories,Women,Bags
178,Handbags,Olive,Summer,Casual,Baggit Women Olive Green Handbag,http://assets.myntassets.com/v1/images/style/properties/05ef384e0a86a6ece5391cae84e0654f_images.jpg,Accessories,Women,Bags
179,Handbags,Tan,Winter,Casual,Lino Perros Tan Women Casual Sling Bag,http://assets.myntassets.com/v1/images/style/properties/682180cb3dd20fed978c4afa6adf8312_images.jpg,Accessories,Women,Bags
180,Handbags,Red,Winter,Ethnic,Murcia Women Ethnic Hand Bag,http://assets.myntassets.com/v1/images/style/properties/bee25f60b97bf1fb45da9a3b6ee11887_images.jpg,Accessories,Women,Bags
181,Handbags,Black,Summer,Casual,United Colors of Benetton Women Black Bag,http://assets.myntassets.com/v1/images/style/properties/8e52d81933df64570873efb00d302a9e_images.jpg,Accessories,Women,Bags
182,Handbags,Peach,Summer,Casual,Kiara Women Peach Handbag,http://assets.myntassets.com/v1/images/style/properties/64ac0a318b913d1d9ef77aae1eab6931_images.jpg,Accessories,Women,Bags
183,Handbags,Green,Winter,Casual,Murcia Women Asjke Green Green Handbags,http://assets.myntassets.com/v1/images/style/properties/cd2b7bd87c8caa143ccd388b07cc3f84_images.jpg,Accessories,Women,Bags
184,Handbags,Maroon,Winter,Casual,Kiara Women Margaret Maroon Handbag,http://assets.myntassets.com/v1/images/style/properties/90670cd0438afdab515ee6f8287bbfb8_images.jpg,Accessories,Women,Bags
185,Handbags,Brown,Winter,Casual,Murcia Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/dce5fa3c324d8d64a8aec9427069d43c_images.jpg,Accessories,Women,Bags
186,Handbags,Purple,Summer,Casual,Spice Art Women Pleated Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/fd4581ca110ff104b4f53364bb6845f0_images.jpg,Accessories,Women,Bags
187,Handbags,Black,Winter,Casual,Spice Art Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/Spice-Art-Women-Spacious-Black-Handbag_9cdb553782e29769109767d4dce71c68_images.jpg,Accessories,Women,Bags
188,Handbags,Red,Winter,Casual,Fossil Women Red Handbag,http://assets.myntassets.com/v1/images/style/properties/dafdd4e7e019494f09da9fe012ffa569_images.jpg,Accessories,Women,Bags
189,Handbags,Black,Summer,Casual,United Colors of Benetton Women Solid Black Handbags,http://assets.myntassets.com/v1/images/style/properties/bfd48cf1ff748b7ecd43b56f5bc973ae_images.jpg,Accessories,Women,Bags
190,Handbags,Yellow,Summer,Casual,Paridhan Women Yellow Handbag,http://assets.myntassets.com/v1/images/style/properties/6a185bd38dbb41807b1538e48a3bdb70_images.jpg,Accessories,Women,Bags
191,Handbags,Red,Summer,Casual,Lino Perros Women Red Handbag,http://assets.myntassets.com/v1/images/style/properties/3e846289a9d8a725ba4a3d2cb86b336f_images.jpg,Accessories,Women,Bags
192,Handbags,Navy Blue,Summer,Casual,Baggit Women Navy Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/fdc71b76e5c66c2ffb18af8cc2c55144_images.jpg,Accessories,Women,Bags
193,Handbags,Grey,Summer,Casual,Lino Perros Women Grey Handbag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Grey-Handbag_2fdaee588ecf58420166be47dd0ea9f2_images.jpg,Accessories,Women,Bags
194,Handbags,Olive,Fall,Casual,Baggit Women Olive Handbag,http://assets.myntassets.com/v1/images/style/properties/52c110aec1a5cb43a444075bf1f1465f_images.jpg,Accessories,Women,Bags
195,Handbags,Brown,Winter,Casual,Murcia Women Rubena Brown Handbags,http://assets.myntassets.com/v1/images/style/properties/2c2a92c1ece4816a1b486ed0494daec3_images.jpg,Accessories,Women,Bags
196,Handbags,Brown,Winter,Casual,Baggit Women Knotty Taj Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/a1a7aec7eff753a620829df5052ec300_images.jpg,Accessories,Women,Bags
197,Handbags,Black,Summer,Casual,Allen Solly Woman Black Clutch,http://assets.myntassets.com/v1/images/style/properties/6e62783ea57834773d12b3f8f88c14aa_images.jpg,Accessories,Women,Bags
198,Handbags,Pink,Summer,Casual,Nike Women Nike Pink-Blue tote Pink Bags,http://assets.myntassets.com/v1/images/style/properties/31dfde46a523dbbb79c03f4e951aafd4_images.jpg,Accessories,Women,Bags
199,Handbags,Green,Summer,Casual,Hidekraft Women Green Handbag,http://assets.myntassets.com/v1/images/style/properties/cbca6500ba2577a180d3feacb8b30661_images.jpg,Accessories,Women,Bags
200,Handbags,Purple,Winter,Casual,Lino Perros Purple Women Casual Sling Bag,http://assets.myntassets.com/v1/images/style/properties/9dc6f9e60d778f19e5e194a69be94546_images.jpg,Accessories,Women,Bags
201,Handbags,Orange,Summer,Casual,Lino Perros Women Orange Handbag,http://assets.myntassets.com/v1/images/style/properties/d5edfbaec12b7b50b0406ce60e9c7961_images.jpg,Accessories,Women,Bags
202,Handbags,Multi,Summer,Casual,Ivory Tag Multi Coloured Vintage Patched Handbag,http://assets.myntassets.com/v1/images/style/properties/Ivory-Tag-Women-Multi-Coloured-Handbag_7570a5e2bbec181253d681c70e83b2c3_images.jpg,Accessories,Women,Bags
203,Handbags,Purple,Summer,Casual,Baggit Women Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/add4b9d07eb041cd5562f0b9277f2677_images.jpg,Accessories,Women,Bags
204,Handbags,Grey,Summer,Casual,Kiara Women Grey Handbag,http://assets.myntassets.com/v1/images/style/properties/Kiara-Women-Grey-Handbag_be18d5c49b4c22a17802c0d2e49c9e8e_images.jpg,Accessories,Women,Bags
205,Handbags,Multi,Summer,Casual,Murcia Women Multi Handbag,http://assets.myntassets.com/v1/images/style/properties/2331d536db536e83042849e03e0ac28e_images.jpg,Accessories,Women,Bags
206,Handbags,Grey,Summer,Casual,Lino Perros Women Grey Handbag,http://assets.myntassets.com/v1/images/style/properties/b3b3f5fa6fc8e19452efa8fdc20f95ad_images.jpg,Accessories,Women,Bags
207,Handbags,Pink,Summer,Casual,Be For Bag Women Combo pack Tote Bags,http://assets.myntassets.com/v1/images/style/properties/8a84567c54b89a8c30570495b7ab1f05_images.jpg,Accessories,Women,Bags
208,Handbags,Purple,Summer,Casual,Baggit Women Motto Taj Purple Sling Bag,http://assets.myntassets.com/v1/images/style/properties/7dcbf3f0cdc265753971e61d7687fed1_images.jpg,Accessories,Women,Bags
209,Handbags,Beige,Summer,Casual,Lino Perros Women Beige Handbag,http://assets.myntassets.com/v1/images/style/properties/cd311d7b1d58cb9855d3f533ae2c2625_images.jpg,Accessories,Women,Bags
210,Handbags,Beige,Winter,Casual,Fossil Women Beige Maddox Handbag,http://assets.myntassets.com/v1/images/style/properties/53496d28e959f572950a4b4e07752bc0_images.jpg,Accessories,Women,Bags
211,Handbags,Black,Summer,Casual,United Colors of Benetton Women Solid Black Handbags,http://assets.myntassets.com/v1/images/style/properties/638ed67d6fdcc8ba92634f2f4790f125_images.jpg,Accessories,Women,Bags
212,Handbags,Black,Summer,Casual,Envirosax Women Black Bag,http://assets.myntassets.com/v1/images/style/properties/51a4b6960bfeaa3f477590d7f0ec69ed_images.jpg,Accessories,Women,Bags
213,Handbags,Mustard,Summer,Casual,Spice Art Women Checks Design Mustard Handbag,http://assets.myntassets.com/v1/images/style/properties/58267c3163bd3fef7dfd4873492742c5_images.jpg,Accessories,Women,Bags
214,Handbags,Brown,Summer,Casual,Murcia Women Basket Thatch Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/a1b4b06a68444dc69eb186adf3f332ae_images.jpg,Accessories,Women,Bags
215,Handbags,White,Winter,Casual,Murcia Women White Handbag,http://assets.myntassets.com/v1/images/style/properties/ca33ecedd98018368671dbf5f5379a08_images.jpg,Accessories,Women,Bags
216,Handbags,Orange,Summer,Casual,Paridhan Women Orange Handbag,http://assets.myntassets.com/v1/images/style/properties/f9a301ee3cad7ba8225ae0aa7cae8bfc_images.jpg,Accessories,Women,Bags
217,Handbags,Teal,Winter,Casual,Fossil Women Teal Handbag,http://assets.myntassets.com/v1/images/style/properties/b722c4a5df00b245e7802f18ebbe90f8_images.jpg,Accessories,Women,Bags
218,Handbags,Brown,Summer,Casual,Kiara Women Brown Handbags,http://assets.myntassets.com/v1/images/style/properties/a15234477d31eba28bc29cbefd9f0a3f_images.jpg,Accessories,Women,Bags
219,Handbags,Blue,Summer,Casual,Lino Perros Women Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/b594e42cc110a779dc2d1410fa6af9cb_images.jpg,Accessories,Women,Bags
220,Handbags,Green,Winter,Casual,Spice Art Women Leatherette  Green Handbags,http://assets.myntassets.com/v1/images/style/properties/9e86f1dee08e26bcc16a893ec9a5dec2_images.jpg,Accessories,Women,Bags
221,Handbags,Brown,Summer,Casual,Lino Perros Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/94788f67542271185166c967a0ccd97a_images.jpg,Accessories,Women,Bags
222,Handbags,Green,Winter,Casual,Baggit Women Dungi Hoor Green Handbag,http://assets.myntassets.com/v1/images/style/properties/3f6633169f32cbc75b65bed30d453efc_images.jpg,Accessories,Women,Bags
223,Handbags,Yellow,Summer,Casual,Baggit Women Yellow Sling Bag,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Yellow-Sling-Bag_317a20ee43ea241d5b4841a9d0fe3b5d_images.jpg,Accessories,Women,Bags
224,Handbags,Blue,Winter,Casual,Murcia Women Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/644d738629799bdd7f7bf2036f9a6453_images.jpg,Accessories,Women,Bags
225,Handbags,Teal,Summer,Casual,Kiara Women Teal Handbag,http://assets.myntassets.com/v1/images/style/properties/49a2d83bdc5b25b947383524b30ad216_images.jpg,Accessories,Women,Bags
226,Handbags,Beige,Winter,Casual,Baggit Women Jhuti Beige Handbag,http://assets.myntassets.com/v1/images/style/properties/2bc4ef9787a95ca4386cb6bf9b39bc1b_images.jpg,Accessories,Women,Bags
227,Handbags,Cream,Summer,Casual,United Colors of Benetton Women Cream Handbag,http://assets.myntassets.com/v1/images/style/properties/97f119a0404a72c3003d0391cd98a47b_images.jpg,Accessories,Women,Bags
228,Handbags,White,Winter,Casual,Spice Art Women Copper Glass White Handbags,http://assets.myntassets.com/v1/images/style/properties/8e0da155d3d559d2a32792a97a2a383d_images.jpg,Accessories,Women,Bags
229,Handbags,Green,Winter,Casual,Murcia Women Green Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Green-Handbag914012d0d589505e5c5493c1b9318de5_images.jpg,Accessories,Women,Bags
